 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.90%))";"branches";"branches (M/sec                    (51.33%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.99%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (50.19%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (50.41%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;180425882.0;0.0183;9847249011.0;1234.848;2019.0;0.253;4.0;0.001;28574101823.0;3.583;42674391626.0;1.49;2345.0;0.294;5225022590.0;0.18289999999999998;3397736756.0;0.1189;7974.461811;2.536;3.144961957
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;174125165.0;0.0168;10371942801.0;1308.478;1907.0;0.241;5.0;0.001;28395997534.0;3.582;44595033748.0;1.57;2346.0;0.296;5341500726.0;0.1881;2262239539.0;0.0797;7926.722832;2.525;3.138892515
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;174077335.0;0.0167;10394328208.0;1304.952;1850.0;0.232;4.0;0.001;28556097310.0;3.585;44657551682.0;1.56;2345.0;0.294;5429193348.0;0.19010000000000002;2269238454.0;0.0795;7965.29728;2.546;3.12892557
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;179763580.0;0.0174;10354489306.0;1301.487;1951.0;0.245;6.0;0.001;28510788165.0;3.584;44517782206.0;1.56;2346.0;0.295;5327462666.0;0.1869;2330453988.0;0.0817;7955.889649;2.518;3.159349132
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;184720720.0;0.0187;9879870679.0;1236.786;1848.0;0.231;4.0;0.001;28606121301.0;3.581;42858806505.0;1.5;2257.0;0.283;5168811094.0;0.1807;3419975048.0;0.11960000000000001;7988.345248;2.535;3.150980594
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;175979651.0;0.0172;10239728851.0;1291.914;2005.0;0.253;9.0;0.001;28403439340.0;3.584;44146776032.0;1.55;2261.0;0.285;5312672244.0;0.187;2458012273.0;0.08650000000000001;7926.012131;2.539;3.121093679
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;189860636.0;0.0196;9679306791.0;1202.141;1874.0;0.233;6.0;0.001;28859161401.0;3.584;42076794270.0;1.46;2338.0;0.29;5117956001.0;0.1773;3897000119.0;0.135;8051.725899;2.525;3.189265523
"./build/Benchmark/adevs_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";5;30;30;500000;175553647.0;0.0181;9705792996.0;1220.507;1763.0;0.222;6.0;0.001;28489752982.0;3.583;42124080849.0;1.48;2335.0;0.294;5384890219.0;0.18899999999999997;3530568179.0;0.12390000000000001;7952.264871;2.534;3.138508138
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3390596.0;0.0152;223629858.0;1011.033;281.0;0.001;5.0;0.023;635642179.0;2.874;1029794896.0;1.62;1047.0;0.005;141914021.0;0.22329999999999997;52086626.0;0.0819;221.189532;3.785;0.058434439
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3394789.0;0.0159;213555960.0;974.007;268.0;0.001;5.0;0.023;669257661.0;3.052;973813013.0;1.46;1090.0;0.005;140333409.0;0.2097;59977387.0;0.08960000000000001;219.255032;3.838;0.057130348
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3231111.0;0.0167;193764939.0;999.885;215.0;0.001;8.0;0.041;596295240.0;3.077;926598996.0;1.55;987.0;0.005;134276382.0;0.22519999999999998;52144165.0;0.0874;193.787271;3.92;0.049433384
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3476638.0;0.0154;225296420.0;1014.938;214.0;0.964;5.0;0.023;656790585.0;2.959;1027786341.0;1.56;1090.0;0.005;145040091.0;0.2208;51813775.0;0.0789;221.980416;3.768;0.058914002
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3232893.0;0.015700000000000002;206356723.0;1062.911;89.0;0.458;6.0;0.031;585829958.0;3.018;973815327.0;1.66;954.0;0.005;133490863.0;0.2279;41569214.0;0.071;194.143038;3.919;0.049541205
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3548253.0;0.0152;233280008.0;1005.375;216.0;0.931;5.0;0.022;721233095.0;3.108;1051390735.0;1.46;1108.0;0.005;165211056.0;0.2291;63275883.0;0.0877;232.032829;4.111;0.056447441
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3426688.0;0.016399999999999998;209348153.0;894.141;231.0;0.987;5.0;0.021;723791836.0;3.091;954079787.0;1.32;1078.0;0.005;184096677.0;0.2544;65604871.0;0.0906;234.133351;4.113;0.05692626
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3404799.0;0.0169;200933023.0;916.321;202.0;0.921;5.0;0.023;656614712.0;2.994;913246416.0;1.39;940.0;0.004;160281549.0;0.2441;59495561.0;0.0906;219.282309;3.942;0.055630484
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3720264.0;0.020499999999999997;181059909.0;903.365;186.0;0.928;5.0;0.025;602245588.0;3.005;885319101.0;1.47;962.0;0.005;131128022.0;0.2177;55300746.0;0.09179999999999999;200.428298;3.77;0.053162661
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3592622.0;0.0171;210306663.0;999.687;262.0;0.001;9.0;0.043;618298123.0;2.939;942709362.0;1.52;1039.0;0.005;125504217.0;0.203;49360191.0;0.07980000000000001;210.372511;3.777;0.055700754
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3537953.0;0.0146;241621169.0;1044.366;236.0;0.001;7.0;0.03;710143104.0;3.069;1062039368.0;1.5;1048.0;0.005;129167037.0;0.1819;62915105.0;0.0886;231.35674;3.744;0.06180006
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3343375.0;0.0152;220383514.0;1028.521;228.0;0.001;5.0;0.023;650677184.0;3.037;975938238.0;1.5;1056.0;0.005;128185735.0;0.19699999999999998;46425576.0;0.0713;214.272341;3.864;0.055453533
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3487902.0;0.0154;227128856.0;988.069;245.0;0.001;5.0;0.022;705829898.0;3.071;982248721.0;1.39;1037.0;0.005;167632877.0;0.2375;54516824.0;0.07719999999999999;229.87147;4.036;0.056960294
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3297241.0;0.015300000000000001;215240261.0;996.237;243.0;0.001;7.0;0.032;630863762.0;2.92;994050255.0;1.58;1062.0;0.005;127021168.0;0.20129999999999998;57198573.0;0.0907;216.053366;3.819;0.056579782
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"adevs_devstone";"cpdevs";6;10;10;500000;3530070.0;0.0167;211434867.0;1011.446;222.0;0.001;5.0;0.024;618352336.0;2.958;962416249.0;1.56;1042.0;0.005;130873474.0;0.2116;48285384.0;0.0781;209.042148;3.883;0.05383848
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15894184.0;0.0219;725867483.0;1180.989;411.0;0.669;5.0;0.008;2109718339.0;3.433;3258616099.0;1.54;1472.0;0.002;310391531.0;0.1471;253289389.0;0.1201;614.626946;3.542;0.173530437
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;14572778.0;0.0204;713208831.0;1172.393;478.0;0.786;5.0;0.008;2057262822.0;3.382;3236327337.0;1.57;1437.0;0.002;327605903.0;0.1592;252369011.0;0.12269999999999999;608.335816;3.58;0.169904333
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;14850084.0;0.019799999999999998;749703564.0;1197.488;468.0;0.748;10.0;0.016;2139760668.0;3.418;3341824316.0;1.56;1403.0;0.002;338543174.0;0.1582;241232495.0;0.1127;626.063471;3.622;0.172854808
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15239876.0;0.0199;764193786.0;1189.131;580.0;0.903;5.0;0.008;2157280783.0;3.357;3375284735.0;1.56;1490.0;0.002;311987880.0;0.1446;257700852.0;0.1195;642.648969;3.41;0.188452116
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;14448927.0;0.019799999999999998;730542746.0;1183.327;539.0;0.873;8.0;0.013;2093097473.0;3.39;3262208960.0;1.56;1472.0;0.002;328311738.0;0.15689999999999998;219690863.0;0.105;617.363456;3.561;0.173387226
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15743104.0;0.0208;755692966.0;1202.519;448.0;0.713;5.0;0.008;2169295596.0;3.452;3425612915.0;1.58;1469.0;0.002;329793007.0;0.152;247647987.0;0.1142;628.424774;3.536;0.177706091
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15601671.0;0.021;741381823.0;1220.666;457.0;0.752;7.0;0.012;2100428697.0;3.458;3270045644.0;1.56;1439.0;0.002;298109743.0;0.1419;241963901.0;0.1152;607.358656;3.549;0.171114312
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15489522.0;0.0196;791498034.0;1260.771;492.0;0.784;5.0;0.008;2176189222.0;3.466;3440815667.0;1.58;1502.0;0.002;315139535.0;0.1448;229717748.0;0.1056;627.789013;3.508;0.178984067
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;16171738.0;0.0213;757669392.0;1235.55;417.0;0.68;5.0;0.008;2094224302.0;3.415;3356987792.0;1.6;1484.0;0.002;320136110.0;0.15289999999999998;187022802.0;0.08929999999999999;613.224149;3.539;0.173281259
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15949845.0;0.0216;738076594.0;1229.627;299.0;0.498;5.0;0.008;2098653135.0;3.496;3324504204.0;1.58;1458.0;0.002;297352471.0;0.1417;235797263.0;0.1124;600.24416;3.589;0.167258723
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15711655.0;0.022099999999999998;710968181.0;1115.805;424.0;0.665;5.0;0.008;2128230386.0;3.34;3255894862.0;1.53;1451.0;0.002;350388997.0;0.1646;278126194.0;0.1307;637.179847;3.477;0.183246587
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;13912923.0;0.0192;724471994.0;1203.774;482.0;0.801;7.0;0.012;2009139359.0;3.338;3256876970.0;1.62;1432.0;0.002;301402422.0;0.15;178997418.0;0.0891;601.8337;3.463;0.173777426
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;14224993.0;0.0197;720737632.0;1191.494;382.0;0.632;7.0;0.012;2067956675.0;3.419;3237570325.0;1.57;1445.0;0.002;346766521.0;0.1677;206890474.0;0.1;604.902628;3.48;0.173828346
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15640659.0;0.02;781818533.0;1264.284;427.0;0.691;26.0;0.042;2122451618.0;3.432;3420312442.0;1.61;1507.0;0.002;310908477.0;0.1465;211169703.0;0.09949999999999999;618.38818;3.569;0.173246416
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"adevs_devstone";"cpdevs";6;15;15;500000;15242945.0;0.0202;755343907.0;1216.819;197.0;0.317;6.0;0.01;2087128286.0;3.362;3356153144.0;1.61;1465.0;0.002;311831578.0;0.1494;209950917.0;0.10060000000000001;620.752862;3.506;0.177041611
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40654313.0;0.019;2144670578.0;1226.13;842.0;0.481;9.0;0.005;6166341483.0;3.525;9308399248.0;1.51;1883.0;0.001;968275031.0;0.157;760240718.0;0.1233;1749.138501;3.189;0.548451349
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40048866.0;0.0183;2193722830.0;1260.77;867.0;0.498;5.0;0.003;6082955412.0;3.496;9484787727.0;1.56;1892.0;0.001;963945607.0;0.1585;646351350.0;0.1063;1739.986256;3.195;0.54461609
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;39263908.0;0.0182;2153087984.0;1255.063;954.0;0.556;7.0;0.004;6056118381.0;3.53;9376499821.0;1.55;1879.0;0.001;937838891.0;0.1549;648909836.0;0.10710000000000001;1715.522143;3.199;0.536238752
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;39873375.0;0.0182;2185244783.0;1269.761;900.0;0.523;8.0;0.005;6069775964.0;3.527;9452900157.0;1.56;1899.0;0.001;941294312.0;0.1551;578542309.0;0.0953;1720.989536;3.18;0.541260927
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;38527753.0;0.018600000000000002;2075158819.0;1211.424;957.0;0.559;8.0;0.005;6012760112.0;3.51;9104818835.0;1.51;1895.0;0.001;942257569.0;0.1567;721865528.0;0.1201;1712.991839;3.204;0.534686001
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;39489820.0;0.0176;2237892082.0;1282.708;959.0;0.55;5.0;0.003;6162769141.0;3.532;9677551607.0;1.57;1910.0;0.001;968947964.0;0.1572;556762748.0;0.09029999999999999;1744.662662;3.231;0.540055407
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40372299.0;0.0179;2255411025.0;1319.507;859.0;0.503;29.0;0.017;6058417591.0;3.544;9709102725.0;1.6;1895.0;0.001;910849035.0;0.1503;499125324.0;0.0824;1709.282472;3.176;0.538113571
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;39209039.0;0.0177;2212364837.0;1272.106;990.0;0.569;5.0;0.003;6096695477.0;3.506;9594451531.0;1.57;1918.0;0.001;1000733694.0;0.1641;584732986.0;0.0959;1739.135615;3.176;0.547628725
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;41422265.0;0.0189;2192551238.0;1250.875;836.0;0.477;8.0;0.005;6177089374.0;3.524;9556489977.0;1.55;1870.0;0.001;946015064.0;0.1531;654002235.0;0.1059;1752.813621;3.18;0.551276462
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40753675.0;0.0192;2121828577.0;1226.447;883.0;0.51;8.0;0.005;6041558242.0;3.492;9297570171.0;1.54;1914.0;0.001;952579630.0;0.1577;683379366.0;0.1131;1730.06071;3.172;0.545423281
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40132437.0;0.0189;2127441623.0;1209.468;918.0;0.522;8.0;0.005;6198433584.0;3.524;9293233939.0;1.5;1912.0;0.001;1032420838.0;0.1666;802815213.0;0.1295;1758.989059;3.191;0.551176466
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40269158.0;0.018799999999999997;2137908583.0;1239.046;849.0;0.492;8.0;0.005;6036596885.0;3.499;9321703443.0;1.54;1848.0;0.001;942176050.0;0.1561;662862512.0;0.10980000000000001;1725.447207;3.178;0.542942308
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40454526.0;0.0191;2117578977.0;1217.331;845.0;0.486;5.0;0.003;6105753547.0;3.51;9250254331.0;1.52;1846.0;0.001;990453510.0;0.16219999999999998;737558219.0;0.1208;1739.525601;3.147;0.552844271
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40884850.0;0.0192;2133887432.0;1247.79;881.0;0.515;5.0;0.003;6047146852.0;3.536;9325190302.0;1.54;1904.0;0.001;926694391.0;0.1532;726773537.0;0.1202;1710.132828;3.211;0.532630377
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"adevs_devstone";"cpdevs";6;20;20;500000;40610730.0;0.0181;2245131541.0;1265.78;828.0;0.467;9.0;0.005;6197794954.0;3.494;9726912881.0;1.57;1887.0;0.001;997372696.0;0.1609;634082702.0;0.1023;1773.71322;3.205;0.553406279
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;98013592.0;0.018600000000000002;5277110909.0;1259.05;1622.0;0.387;8.0;0.002;14945964967.0;3.566;22609781297.0;1.51;2228.0;0.532;2400735840.0;0.1606;1930608843.0;0.1292;4191.341925;3.041;1.378488798
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;92262787.0;0.0173;5317751469.0;1283.827;1639.0;0.396;5.0;0.001;14804612922.0;3.574;22716399964.0;1.53;2202.0;0.532;2428546898.0;0.16399999999999998;1627924102.0;0.11;4142.109087;3.071;1.34861567
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;91738203.0;0.0176;5217191606.0;1266.321;1408.0;0.342;5.0;0.001;14656893189.0;3.558;22384293455.0;1.53;2193.0;0.532;2459660661.0;0.1678;1793624321.0;0.12240000000000001;4119.959469;3.042;1.354186961
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;91071927.0;0.0177;5143100746.0;1263.455;1572.0;0.386;11.0;0.003;14496838411.0;3.561;22142429283.0;1.53;2183.0;0.536;2376733674.0;0.16390000000000002;1796851560.0;0.12390000000000001;4070.664825;3.026;1.345052333
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;92686211.0;0.0179;5179745068.0;1259.057;1099.0;0.267;5.0;0.001;14658231544.0;3.563;22252744583.0;1.52;2201.0;0.535;2408278027.0;0.1643;1795165886.0;0.1225;4113.986335;3.025;1.35994492
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;90438161.0;0.0173;5227174584.0;1259.22;1589.0;0.383;19.0;0.005;14842754671.0;3.576;22404972860.0;1.51;2182.0;0.526;2448657612.0;0.165;1733916362.0;0.1168;4151.120276;3.057;1.358125479
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;91341477.0;0.0177;5163519409.0;1243.393;1591.0;0.383;7.0;0.002;14849416200.0;3.576;22130188977.0;1.49;2193.0;0.528;2482060138.0;0.1671;1960022728.0;0.132;4152.764307;3.052;1.360475437
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;97213371.0;0.0179;5440239857.0;1313.988;1401.0;0.338;11.0;0.003;14795941473.0;3.574;23158791878.0;1.57;2188.0;0.528;2371623845.0;0.1603;1461375920.0;0.09880000000000001;4140.250336;3.05;1.357528126
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;93792641.0;0.0179;5246555457.0;1267.987;1459.0;0.353;16.0;0.004;14768853414.0;3.569;22454461009.0;1.52;2176.0;0.526;2312358395.0;0.1566;1877015740.0;0.12710000000000002;4137.704619;3.049;1.357197453
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;92998064.0;0.0177;5263016654.0;1262.103;1360.0;0.326;5.0;0.001;14888348255.0;3.57;22492259147.0;1.51;2185.0;0.524;2540216057.0;0.17059999999999997;1804963969.0;0.12119999999999999;4170.036;3.049;1.36784314
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;91942529.0;0.0175;5260602617.0;1264.703;1476.0;0.355;10.0;0.002;14857489278.0;3.572;22463008117.0;1.51;2194.0;0.527;2476072440.0;0.16670000000000001;1835197031.0;0.1235;4159.554923;3.071;1.354489292
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;94667706.0;0.0179;5298208702.0;1284.048;1332.0;0.323;6.0;0.001;14736152443.0;3.571;22659222079.0;1.54;2193.0;0.531;2275707657.0;0.15439999999999998;1855203010.0;0.1259;4126.177028;3.064;1.34679666
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;99713075.0;0.0191;5231037497.0;1240.62;1655.0;0.393;7.0;0.002;15055247997.0;3.571;22470038082.0;1.49;2206.0;0.523;2438716026.0;0.162;2050001188.0;0.1362;4216.468835;3.038;1.388070926
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;92591224.0;0.0177;5242527814.0;1255.898;1574.0;0.377;12.0;0.003;14879624052.0;3.565;22474169059.0;1.51;2139.0;0.512;2487762158.0;0.1672;1835906132.0;0.1234;4174.32744;3.058;1.365026081
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"adevs_devstone";"cpdevs";6;25;25;500000;90426729.0;0.0177;5096968224.0;1243.745;1258.0;0.307;7.0;0.002;14564484617.0;3.554;21939481539.0;1.51;2204.0;0.538;2408345081.0;0.1654;1831252743.0;0.1257;4098.082764;3.035;1.350274829
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;174063585.0;0.0171;10203220640.0;1199.847;2597.0;0.305;7.0;0.001;30451526855.0;3.581;43856867716.0;1.44;2436.0;0.286;5254446863.0;0.1726;4438568443.0;0.1458;8503.766075;2.996;2.838572589
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;181258685.0;0.0174;10390799283.0;1221.454;2052.0;0.241;5.0;0.001;30500955732.0;3.585;44483927423.0;1.46;2447.0;0.288;5179711964.0;0.1698;4385980852.0;0.1438;8506.911603;2.99;2.844969564
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;180054378.0;0.016200000000000003;11119994395.0;1312.589;2318.0;0.274;9.0;0.001;30350143685.0;3.582;47182947589.0;1.55;2444.0;0.288;5123792468.0;0.16879999999999998;3279927227.0;0.1081;8471.803585;2.994;2.82974399
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;175875121.0;0.0159;11040723119.0;1302.804;2628.0;0.31;5.0;0.001;30352059743.0;3.582;46730280828.0;1.54;2447.0;0.289;5162016288.0;0.17010000000000003;3439576897.0;0.1133;8474.584921;2.972;2.851583351
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;175321351.0;0.0158;11065925162.0;1296.715;2288.0;0.268;15.0;0.002;30554457414.0;3.58;46937583096.0;1.54;2445.0;0.287;5274251466.0;0.1726;2945639185.0;0.0964;8533.813002;2.991;2.85279514
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;171710661.0;0.015300000000000001;11249579750.0;1327.493;2375.0;0.28;6.0;0.001;30322283505.0;3.578;47628820700.0;1.57;2455.0;0.29;5234787610.0;0.1726;2860155276.0;0.0943;8474.304564;3.007;2.818204028
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;175055214.0;0.015700000000000002;11179375617.0;1334.003;2351.0;0.281;8.0;0.001;29995476386.0;3.579;47338105654.0;1.58;2445.0;0.292;5127602623.0;0.1709;2719710030.0;0.0907;8380.321715;2.966;2.825815011
"./build/Benchmark/adevs_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"adevs_devstone";"cpdevs";6;30;30;500000;172834931.0;0.0163;10583804711.0;1260.841;2271.0;0.271;11.0;0.001;30073718660.0;3.583;45198808390.0;1.5;2434.0;0.29;5254189575.0;0.1747;3667993525.0;0.122;8394.244841;2.967;2.828737534
