 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.08%))";"branches";"branches (M/sec                    (50.85%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (48.89%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.52%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.94%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;8938727.0;0.019;469432823.0;419.948;158.0;0.141;5.0;0.004;3921598592.0;3.508;2851286970.0;0.73;1680.0;0.002;2578956405.0;0.6576000000000001;97487713.0;0.024900000000000002;1117.835631;4.606;0.242681493
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;5537675.0;0.012199999999999999;452412365.0;402.239;185.0;0.164;7.0;0.006;3940458761.0;3.503;2768396705.0;0.7;1680.0;0.001;2687465596.0;0.682;71461893.0;0.0181;1124.735344;4.588;0.245120723
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;9511784.0;0.0199;476785282.0;421.885;164.0;0.145;5.0;0.004;3945124095.0;3.491;2895830918.0;0.73;1676.0;0.001;2591296399.0;0.6568;98029101.0;0.0248;1130.132116;4.64;0.24358015
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;7706238.0;0.0175;441403573.0;442.169;345.0;0.346;6.0;0.006;3500871354.0;3.507;2725624629.0;0.78;1692.0;0.002;2254141703.0;0.6439;82803899.0;0.023700000000000002;998.267874;4.328;0.230658217
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;8592251.0;0.0151;568689190.0;431.149;199.0;0.151;5.0;0.004;4657415472.0;3.531;3342723409.0;0.72;1688.0;0.001;3123263469.0;0.6706;94456224.0;0.0203;1319.00903;4.662;0.282909254
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;7104919.0;0.017;417079807.0;499.086;127.0;0.152;8.0;0.01;2902595557.0;3.473;2590027033.0;0.89;1676.0;0.002;1748022612.0;0.6022;67304261.0;0.0232;835.687429;4.628;0.180556718
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;11543779.0;0.023700000000000002;486891972.0;467.026;311.0;0.298;5.0;0.005;3662207052.0;3.513;2917906991.0;0.8;1692.0;0.002;2261269077.0;0.6175;114249367.0;0.031200000000000002;1042.536888;4.512;0.231071601
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;3371982.0;0.0079;424640942.0;509.402;124.0;0.149;6.0;0.007;2886664509.0;3.463;2650184735.0;0.92;1679.0;0.002;1809767560.0;0.6269;42320264.0;0.0147;833.607096;4.664;0.178745714
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;7269181.0;0.0176;412623420.0;491.06;130.0;0.155;8.0;0.01;2914468552.0;3.468;2553468482.0;0.88;1674.0;0.002;1759546593.0;0.6037;69602651.0;0.0239;840.270161;4.613;0.182164804
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;4856745.0;0.0116;419415593.0;511.984;129.0;0.157;6.0;0.007;2874872603.0;3.509;2600585810.0;0.9;1674.0;0.002;1744949493.0;0.607;50062554.0;0.0174;819.19725;4.704;0.174160479
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;6218143.0;0.0138;450485904.0;396.001;513.0;0.451;5.0;0.004;4007326107.0;3.523;2788385161.0;0.7;1700.0;0.001;2736178193.0;0.6828;79597376.0;0.0199;1137.588236;4.234;0.268679332
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;5665214.0;0.0128;442885347.0;441.427;241.0;0.24;7.0;0.007;3514606970.0;3.503;2727905104.0;0.78;1688.0;0.002;2272450588.0;0.6466;66651174.0;0.019;1003.303403;4.376;0.229288541
"./build/Benchmark/dxexmachina_devstone cpdevs -c 5  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";5;30;30;500000;10470082.0;0.0256;409259562.0;483.507;148.0;0.175;7.0;0.008;2905035141.0;3.432;2565351944.0;0.88;1677.0;0.002;1715818513.0;0.5906;91985956.0;0.0317;846.439226;4.535;0.186643159
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1384926.0;0.0182;75964214.0;316.283;209.0;0.87;9.0;0.037;688531834.0;2.867;440121113.0;0.64;766.0;0.003;494195775.0;0.7178;21349002.0;0.031;240.178032;4.602;0.052190375
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;2041915.0;0.024900000000000002;82113399.0;381.254;203.0;0.943;11.0;0.051;692836995.0;3.217;476359177.0;0.69;777.0;0.004;462936717.0;0.6681999999999999;25825119.0;0.0373;215.37712;5.005;0.043028562
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1614951.0;0.0179;90282774.0;426.801;196.0;0.927;10.0;0.047;683954131.0;3.233;488520654.0;0.71;783.0;0.004;447124988.0;0.6537000000000001;21653831.0;0.0317;211.533502;4.882;0.043326059
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1656072.0;0.0217;76250566.0;329.53;166.0;0.717;7.0;0.03;710825219.0;3.072;439789958.0;0.62;763.0;0.003;483422432.0;0.6801;24265984.0;0.0341;231.391978;4.735;0.048868329
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1536406.0;0.0196;78200704.0;343.033;232.0;0.001;6.0;0.026;707972041.0;3.106;434582869.0;0.61;945.0;0.004;474089335.0;0.6696;25361165.0;0.0358;227.968169;4.57;0.049884106
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1238744.0;0.0183;67715251.0;321.007;222.0;0.001;8.0;0.038;615428291.0;2.917;400083629.0;0.65;765.0;0.004;426177069.0;0.6925;19818894.0;0.0322;210.94621;4.439;0.047524681
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1899249.0;0.0256;74164061.0;325.795;177.0;0.778;5.0;0.022;702723552.0;3.087;433071451.0;0.62;762.0;0.003;490688721.0;0.6983;24291429.0;0.0346;227.64059;4.715;0.048278672
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1515179.0;0.0207;73258080.0;325.38;161.0;0.715;12.0;0.053;671657928.0;2.983;444956703.0;0.66;784.0;0.003;444714357.0;0.6620999999999999;22285314.0;0.0332;225.146152;4.522;0.049790425
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1309590.0;0.0172;75930996.0;325.798;279.0;0.001;9.0;0.039;673284135.0;2.889;440472509.0;0.65;942.0;0.004;480936326.0;0.7143;19394048.0;0.0288;233.061421;4.433;0.052575387
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1650326.0;0.020099999999999996;81948141.0;372.699;145.0;0.659;8.0;0.036;698716242.0;3.178;465058592.0;0.67;791.0;0.004;457128785.0;0.6542;23369371.0;0.0334;219.877511;4.69;0.046882758
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1422189.0;0.0151;94337372.0;444.981;194.0;0.915;12.0;0.057;686275636.0;3.237;518345939.0;0.76;950.0;0.004;410315155.0;0.5979;21746484.0;0.0317;212.003176;4.458;0.047556145
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1426004.0;0.019;75156784.0;352.154;195.0;0.914;11.0;0.052;698164849.0;3.271;437760111.0;0.63;761.0;0.004;456865373.0;0.6544;21753254.0;0.031200000000000002;213.419959;4.9;0.043555997
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1577470.0;0.0199;79083913.0;349.341;179.0;0.791;11.0;0.049;696448058.0;3.076;454225890.0;0.65;784.0;0.003;464593068.0;0.6670999999999999;23976771.0;0.0344;226.380198;4.58;0.049431955
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1634594.0;0.019799999999999998;82472867.0;381.848;262.0;0.001;8.0;0.037;681385883.0;3.155;464524401.0;0.68;779.0;0.004;446567942.0;0.6554000000000001;24730893.0;0.0363;215.983601;4.741;0.045554679
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 10 -d 10 -t 500000";"dxexmachina_devstone";"cpdevs";6;10;10;500000;1311197.0;0.0175;74862673.0;330.5;149.0;0.658;13.0;0.057;660892636.0;2.918;445116059.0;0.67;777.0;0.003;470862431.0;0.7125;20437773.0;0.030899999999999997;226.513224;4.499;0.050348165
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;1713537.0;0.012199999999999999;140174710.0;466.495;211.0;0.702;7.0;0.023;1000599805.0;3.33;833170642.0;0.83;933.0;0.003;626212489.0;0.6258;23415858.0;0.023399999999999997;300.485108;4.572;0.065726434
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2160005.0;0.016;134850953.0;412.411;345.0;0.001;8.0;0.024;1087143928.0;3.325;837044912.0;0.77;1087.0;0.003;736865381.0;0.6778;31531327.0;0.028999999999999998;326.982183;4.706;0.069475408
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;1831353.0;0.013500000000000002;135309145.0;421.654;409.0;0.001;12.0;0.037;1060628008.0;3.305;812984561.0;0.77;1098.0;0.003;683346016.0;0.6443000000000001;28761217.0;0.0271;320.90112;4.365;0.073518004
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;1837920.0;0.0127;144373226.0;363.019;146.0;0.367;15.0;0.038;1339735727.0;3.369;880303580.0;0.66;909.0;0.002;957234577.0;0.7145;27224798.0;0.0203;397.701899;5.297;0.075074392
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;3105632.0;0.0212;146517290.0;489.177;224.0;0.748;8.0;0.027;1016105349.0;3.392;860410248.0;0.85;934.0;0.003;603765568.0;0.5942000000000001;33037576.0;0.0325;299.517874;4.924;0.060830966
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2603929.0;0.0207;125515750.0;460.481;143.0;0.525;10.0;0.037;888885448.0;3.261;763901046.0;0.86;929.0;0.003;536367534.0;0.6034;28441816.0;0.032;272.575442;4.858;0.056111691
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2509025.0;0.0149;168190204.0;459.87;161.0;0.44;5.0;0.014;1141927005.0;3.122;992350128.0;0.87;1084.0;0.003;736322749.0;0.6448;29384376.0;0.025699999999999997;365.734348;4.787;0.076408905
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2426575.0;0.018500000000000003;131192069.0;315.153;182.0;0.437;9.0;0.022;1321638005.0;3.175;817703071.0;0.62;1101.0;0.003;981014941.0;0.7423000000000001;35406038.0;0.0268;416.280828;4.708;0.08842752
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;1879851.0;0.0121;155158595.0;480.133;173.0;0.535;10.0;0.031;1069694175.0;3.31;923747620.0;0.86;906.0;0.003;653339227.0;0.6108;26475267.0;0.0248;323.15753;5.155;0.062684007
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;3313214.0;0.0229;144859287.0;440.101;240.0;0.729;11.0;0.033;1102637927.0;3.35;876654105.0;0.8;1092.0;0.003;697768873.0;0.6328;37266565.0;0.0338;329.150369;4.858;0.067750699
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;1844816.0;0.012199999999999999;151133315.0;434.67;131.0;0.377;8.0;0.023;1141361669.0;3.283;918019731.0;0.8;938.0;0.003;698760787.0;0.6122;28389879.0;0.024900000000000002;347.696307;4.881;0.071236733
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2983004.0;0.0165;181271201.0;476.326;147.0;0.386;10.0;0.026;1253506124.0;3.294;1015386593.0;0.81;920.0;0.002;799672401.0;0.6379;33434121.0;0.026699999999999998;380.561491;5.122;0.074301097
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2907274.0;0.0202;143714297.0;446.39;307.0;0.954;6.0;0.019;1043599252.0;3.242;868897349.0;0.83;936.0;0.003;645102925.0;0.6182;34425772.0;0.033;321.947796;4.592;0.070104094
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;2069655.0;0.0141;147007115.0;405.991;248.0;0.685;10.0;0.028;1226845441.0;3.388;866501093.0;0.71;915.0;0.003;800245935.0;0.6523;30813899.0;0.025099999999999997;362.094208;4.972;0.072823527
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"cpdevs";6;15;15;500000;3282159.0;0.0215;152439272.0;461.374;241.0;0.729;11.0;0.033;1087306147.0;3.291;899440668.0;0.83;1092.0;0.003;661340284.0;0.6082;37959763.0;0.0349;330.40314;4.897;0.067464835
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;3593563.0;0.016;225266413.0;302.017;157.0;0.21;10.0;0.013;2608453911.0;3.497;1371576880.0;0.53;1300.0;0.002;1954454156.0;0.7493000000000001;55008655.0;0.021099999999999997;745.872411;5.112;0.145914406
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4712467.0;0.020099999999999996;233966243.0;462.588;168.0;0.332;15.0;0.03;1667119094.0;3.296;1441444964.0;0.86;1098.0;0.002;1015629607.0;0.6092;48173083.0;0.028900000000000002;505.776926;5.248;0.09637986
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;3663838.0;0.018000000000000002;203907827.0;472.834;152.0;0.352;10.0;0.023;1449024989.0;3.36;1265158061.0;0.87;1096.0;0.003;891019273.0;0.6149;38296849.0;0.0264;431.246518;4.95;0.087113545
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4239503.0;0.0196;216366693.0;444.596;261.0;0.536;7.0;0.014;1632111170.0;3.354;1297388881.0;0.79;1109.0;0.002;990815725.0;0.6071;44090542.0;0.027000000000000003;486.65928;4.882;0.099675758
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;3406272.0;0.015700000000000002;216319518.0;402.527;175.0;0.326;6.0;0.011;1825212242.0;3.396;1373162051.0;0.75;1092.0;0.002;1218226033.0;0.6674;41367240.0;0.0227;537.403836;5.219;0.102979579
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4675264.0;0.0232;201816290.0;469.681;138.0;0.321;8.0;0.019;1470096699.0;3.421;1252306317.0;0.85;1088.0;0.003;868064674.0;0.5905;44565099.0;0.030299999999999997;429.688419;5.299;0.081088192
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4325838.0;0.0203;213269825.0;409.592;449.0;0.862;9.0;0.017;1746080772.0;3.353;1309811423.0;0.75;1105.0;0.002;1115076840.0;0.6386;49103042.0;0.0281;520.688284;4.768;0.109203212
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;3361457.0;0.0155;216909277.0;443.993;221.0;0.452;16.0;0.033;1636159484.0;3.349;1335912579.0;0.82;1106.0;0.002;1037743128.0;0.6343;40139475.0;0.0245;488.54216;5.098;0.095829866
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;2305864.0;0.009300000000000001;246748229.0;473.266;274.0;0.526;6.0;0.012;1741893479.0;3.341;1472509403.0;0.85;1112.0;0.002;1095503250.0;0.6289;32121688.0;0.0184;521.372711;5.092;0.102398645
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;2477487.0;0.0111;222599207.0;439.992;156.0;0.308;10.0;0.02;1687116206.0;3.335;1351392039.0;0.8;1099.0;0.002;1109049516.0;0.6574;32689194.0;0.0194;505.916784;5.158;0.09809216
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;3767807.0;0.0149;252983030.0;453.591;302.0;0.541;11.0;0.02;1886164148.0;3.382;1512467350.0;0.8;1132.0;0.002;1209278308.0;0.6411;47635630.0;0.0253;557.733849;4.897;0.113891266
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4656063.0;0.0183;254521998.0;453.218;346.0;0.616;13.0;0.023;1949653679.0;3.472;1511945548.0;0.78;1117.0;0.002;1238326033.0;0.6352;52567241.0;0.027000000000000003;561.58803;5.174;0.108544227
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;2495707.0;0.0111;223895300.0;373.799;280.0;0.467;6.0;0.01;2006664522.0;3.35;1341011314.0;0.67;1127.0;0.002;1419529689.0;0.7073999999999999;37034440.0;0.018500000000000003;598.971811;4.819;0.124285118
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;4450476.0;0.0173;257890600.0;485.469;290.0;0.546;10.0;0.019;1789251529.0;3.368;1521105265.0;0.85;1103.0;0.002;1083929109.0;0.6058;49664305.0;0.0278;531.21975;5.186;0.102438466
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"cpdevs";6;20;20;500000;2524074.0;0.0102;246704982.0;493.528;150.0;0.3;9.0;0.018;1672268518.0;3.345;1516238295.0;0.91;1099.0;0.002;1013567623.0;0.6061;32393484.0;0.0194;499.879987;5.156;0.096942167
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;6443491.0;0.0206;313238944.0;360.965;436.0;0.502;10.0;0.012;3025325237.0;3.486;1952533218.0;0.65;1569.0;0.002;2096227488.0;0.6929000000000001;75054094.0;0.0248;867.781409;4.895;0.177279293
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;6786596.0;0.0202;335753017.0;451.904;384.0;0.517;14.0;0.019;2560937820.0;3.447;2037123273.0;0.8;1408.0;0.002;1605214007.0;0.6268;70838183.0;0.0277;742.974717;4.961;0.149772827
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;6228791.0;0.0159;392923356.0;486.507;172.0;0.213;8.0;0.01;2724641975.0;3.374;2347729610.0;0.86;1411.0;0.002;1704462453.0;0.6256;65403427.0;0.024;807.642474;5.216;0.154838778
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;5640522.0;0.0173;326408105.0;486.264;412.0;0.614;9.0;0.013;2309849549.0;3.441;2010048177.0;0.87;1404.0;0.002;1409221715.0;0.6101;59872048.0;0.0259;671.256644;4.866;0.137953591
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;4421851.0;0.0141;313383798.0;435.75;354.0;0.492;7.0;0.01;2457113089.0;3.417;1917325110.0;0.78;1410.0;0.002;1567743374.0;0.638;54599714.0;0.0222;719.181913;4.794;0.15002469
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;5947304.0;0.0196;303061649.0;463.442;636.0;0.973;6.0;0.009;2242684179.0;3.43;1874779619.0;0.84;1416.0;0.002;1359294504.0;0.6061;65264766.0;0.0291;653.935971;4.64;0.140938581
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;4898466.0;0.0141;346735100.0;459.07;245.0;0.324;7.0;0.009;2591374074.0;3.431;2073542882.0;0.8;1388.0;0.002;1649645841.0;0.6365999999999999;60418440.0;0.0233;755.298921;5.205;0.145123412
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;8190809.0;0.025699999999999997;318165346.0;384.132;185.0;0.223;10.0;0.012;2851597074.0;3.443;1966030242.0;0.69;1393.0;0.002;1877264763.0;0.6583;86052349.0;0.0302;828.271718;5.219;0.158716584
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;8321272.0;0.0229;363463130.0;484.849;409.0;0.546;8.0;0.011;2606198481.0;3.477;2186225009.0;0.84;1388.0;0.002;1567055279.0;0.6013000000000001;86778061.0;0.0333;749.641604;5.346;0.140226783
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;7959123.0;0.0232;343323492.0;453.921;192.0;0.254;9.0;0.012;2624621322.0;3.47;2067525071.0;0.79;1387.0;0.002;1644043595.0;0.6264;79428329.0;0.030299999999999997;756.351308;5.352;0.14130856
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;8406313.0;0.022799999999999997;369476346.0;462.173;187.0;0.234;6.0;0.008;2721459893.0;3.404;2238746799.0;0.82;1377.0;0.002;1667702893.0;0.6128;85799635.0;0.0315;799.43383;5.357;0.149239084
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;6417178.0;0.0178;361399670.0;449.601;342.0;0.425;6.0;0.007;2798745021.0;3.482;2173041270.0;0.78;1417.0;0.002;1756413251.0;0.6275999999999999;71454434.0;0.0255;803.82353;5.102;0.157538986
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;5666612.0;0.0165;342396160.0;438.279;222.0;0.284;8.0;0.01;2695601500.0;3.45;2100666004.0;0.78;1399.0;0.002;1746027459.0;0.6476999999999999;62605576.0;0.0232;781.229161;5.297;0.147497598
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;7451136.0;0.0191;390533989.0;493.946;193.0;0.244;12.0;0.015;2764488474.0;3.497;2315429606.0;0.84;1405.0;0.002;1675375071.0;0.606;78772100.0;0.0285;790.640363;5.222;0.151392339
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"cpdevs";6;25;25;500000;7604843.0;0.0208;366245644.0;444.875;167.0;0.203;9.0;0.011;2762021283.0;3.355;2211896189.0;0.8;1413.0;0.002;1756371465.0;0.6359;74409049.0;0.0269;823.254714;5.145;0.159999738
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;11006652.0;0.024900000000000002;441485007.0;413.395;364.0;0.341;5.0;0.005;3728741505.0;3.491;2690363643.0;0.72;1714.0;0.002;2404486506.0;0.6448999999999999;107911245.0;0.028900000000000002;1067.950296;5.351;0.199583761
"./build/Benchmark/dxexmachina_devstone cpdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"cpdevs";6;30;30;500000;8181590.0;0.0158;519026134.0;491.997;260.0;0.246;9.0;0.009;3705571090.0;3.513;3098140699.0;0.84;1720.0;0.002;2314813522.0;0.6247;89618766.0;0.0242;1054.936657;5.471;0.192815885
