 "command";"executable";"simtype";"ncores";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (50.07%))";"branches";"branches (M/sec                    (49.65%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (49.83%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (51.28%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (51.72%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;2502442.0;0.012;208667976.0;284.005;927.0;0.001;8.0;0.011;2529915525.0;3.443;1197965073.0;0.47;37784.0;0.051;1891850129.0;0.7478;84177114.0;0.0333;734.73292;3.466;0.212001934
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3375489.0;0.0171;197554510.0;274.576;985.0;0.001;21.0;0.029;2415919128.0;3.358;1161736795.0;0.48;37775.0;0.053;1801591848.0;0.7456999999999999;90111391.0;0.0373;719.4884;3.33;0.216066765
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;4221144.0;0.0204;206541115.0;282.048;784.0;0.001;14.0;0.019;2496798709.0;3.41;1201951660.0;0.48;37801.0;0.052;1829375503.0;0.7326999999999999;100536965.0;0.0403;732.290678;3.438;0.213021005
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3975749.0;0.0184;216073449.0;295.241;741.0;0.001;24.0;0.033;2546314678.0;3.479;1173930867.0;0.46;37794.0;0.052;1830417511.0;0.7188;113071695.0;0.0444;731.853508;3.463;0.211362437
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;2319205.0;0.011399999999999999;203648653.0;290.405;887.0;0.001;8.0;0.011;2379717956.0;3.393;1191027135.0;0.5;37785.0;0.054;1769410279.0;0.7434999999999999;76106209.0;0.032;701.258373;3.332;0.210459323
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3721616.0;0.0184;202266363.0;293.636;652.0;0.947;14.0;0.02;2327435333.0;3.379;1203516780.0;0.52;37788.0;0.055;1726350524.0;0.7417;83488205.0;0.0359;688.833935;3.224;0.213682118
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3064404.0;0.0161;190301210.0;269.304;866.0;0.001;11.0;0.016;2369411068.0;3.353;1125729155.0;0.48;37772.0;0.053;1807732447.0;0.7629;75569177.0;0.0319;706.640009;3.225;0.219092139
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3371757.0;0.0167;202472492.0;272.75;903.0;0.001;16.0;0.022;2461718250.0;3.316;1175194760.0;0.48;37780.0;0.051;1888877085.0;0.7673000000000001;84495944.0;0.034300000000000004;742.337889;3.361;0.220861344
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;2093031.0;0.0104;200463537.0;292.961;794.0;0.001;11.0;0.016;2326649365.0;3.4;1136870371.0;0.49;37792.0;0.055;1724083858.0;0.741;72090151.0;0.031;684.267791;3.25;0.210541059
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3217952.0;0.0151;213273968.0;284.825;955.0;0.001;15.0;0.02;2595784763.0;3.467;1225529297.0;0.47;37776.0;0.05;1918544672.0;0.7391;94219645.0;0.0363;748.790568;3.581;0.209100744
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 15 -d 15 -t 500000";"dxexmachina_devstone";"opdevs";6;15;15;500000;3555195.0;0.018000000000000002;197158357.0;274.897;1218.0;0.002;10.0;0.014;2462712791.0;3.434;1132950114.0;0.46;37785.0;0.053;1830779483.0;0.7434000000000001;80292470.0;0.0326;717.208934;3.398;0.211077396
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5593149.0;0.0166;336475144.0;272.742;818.0;0.663;11.0;0.009;4297927718.0;3.484;1963536685.0;0.46;73527.0;0.06;3250880496.0;0.7564;145703915.0;0.0339;1233.675711;5.253;0.234830885
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;8885786.0;0.024300000000000002;366146192.0;278.586;677.0;0.515;7.0;0.005;4541174954.0;3.455;2090021270.0;0.46;73555.0;0.056;3403011173.0;0.7494;184437270.0;0.0406;1314.303691;5.272;0.249278666
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5314644.0;0.0146;363311306.0;276.732;769.0;0.586;10.0;0.008;4570890844.0;3.482;2086619008.0;0.46;73535.0;0.056;3397192965.0;0.7432;167885419.0;0.036699999999999997;1312.863082;5.243;0.250425556
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;8183685.0;0.0233;351633506.0;272.419;869.0;0.673;11.0;0.009;4483534686.0;3.474;2043752493.0;0.46;73514.0;0.057;3345215424.0;0.7461;174745159.0;0.039;1290.779823;5.159;0.250182433
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5794408.0;0.0166;349746934.0;280.297;779.0;0.624;27.0;0.022;4322284434.0;3.464;1995124012.0;0.46;73531.0;0.059;3261330443.0;0.7545000000000001;156234500.0;0.0361;1247.774664;5.116;0.243918168
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5407789.0;0.0147;367497776.0;279.155;1054.0;0.801;33.0;0.025;4575109152.0;3.475;2103108623.0;0.46;73547.0;0.056;3411898160.0;0.7458;172987176.0;0.0378;1316.462929;5.139;0.256176578
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;7419133.0;0.020499999999999997;361672597.0;273.893;690.0;0.523;7.0;0.005;4565149153.0;3.457;2094650869.0;0.46;73529.0;0.056;3429654612.0;0.7513;175663228.0;0.0385;1320.487601;5.108;0.258503276
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;4851512.0;0.0134;362871473.0;286.24;806.0;0.636;24.0;0.019;4344137753.0;3.427;2092875027.0;0.48;73555.0;0.058;3281010768.0;0.7553;155153427.0;0.035699999999999996;1267.715825;5.186;0.244459527
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;4755218.0;0.0134;355440804.0;273.908;846.0;0.652;14.0;0.011;4482509649.0;3.454;2065456564.0;0.46;73547.0;0.057;3387571480.0;0.7556999999999999;154973335.0;0.0346;1297.666012;5.252;0.247065246
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5284502.0;0.0148;356259515.0;276.28;722.0;0.56;11.0;0.009;4419224816.0;3.427;2066561175.0;0.47;73531.0;0.057;3330573792.0;0.7537;153578069.0;0.0348;1289.485663;5.065;0.254571112
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;8186514.0;0.022799999999999997;358447027.0;281.355;661.0;0.519;7.0;0.005;4384423338.0;3.441;2073544375.0;0.47;73548.0;0.058;3287898928.0;0.7498999999999999;184464838.0;0.0421;1274.000605;5.194;0.2452922
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5457037.0;0.0149;366983486.0;289.406;874.0;0.689;18.0;0.014;4370106176.0;3.446;2067973255.0;0.47;73542.0;0.058;3246774593.0;0.743;154916534.0;0.0354;1268.057035;5.082;0.24950804
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;5552171.0;0.016;348023016.0;282.904;695.0;0.565;17.0;0.014;4228502393.0;3.437;1999812497.0;0.47;73519.0;0.06;3144782211.0;0.7437;151824204.0;0.0359;1230.181857;5.12;0.240250889
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;4433502.0;0.0121;366053278.0;279.284;729.0;0.556;14.0;0.011;4556074388.0;3.476;2099520145.0;0.46;73553.0;0.056;3479615691.0;0.7637;153303644.0;0.0336;1310.683719;5.229;0.250649803
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 20 -d 20 -t 500000";"dxexmachina_devstone";"opdevs";6;20;20;500000;7778401.0;0.023;338523245.0;268.026;730.0;0.578;36.0;0.029;4390919929.0;3.477;1982233173.0;0.45;73506.0;0.058;3324089575.0;0.757;160377701.0;0.0365;1263.026158;5.16;0.24477569
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;11029853.0;0.0219;503762003.0;291.083;999.0;0.577;9.0;0.005;6019282666.0;3.478;2973417451.0;0.49;75895.0;0.044;4461186924.0;0.7411;222642965.0;0.037000000000000005;1730.649782;5.271;0.328334339
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;8756576.0;0.0177;493359558.0;287.27;978.0;0.569;19.0;0.011;5948437725.0;3.464;2921958186.0;0.49;75901.0;0.044;4451401950.0;0.7483;204981579.0;0.0345;1717.409558;5.253;0.326931748
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;10880937.0;0.0206;528524549.0;298.427;1106.0;0.624;17.0;0.01;6167799329.0;3.483;3068979651.0;0.5;75927.0;0.043;4515271140.0;0.7321;249663335.0;0.0405;1771.036981;5.201;0.340522274
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;9045140.0;0.0179;504821861.0;280.794;894.0;0.497;14.0;0.008;6288359141.0;3.498;2929180439.0;0.47;75897.0;0.042;4676246817.0;0.7436;219373842.0;0.0349;1797.836322;5.349;0.336091269
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;10931337.0;0.0218;500834175.0;288.914;1038.0;0.599;15.0;0.009;6072679193.0;3.503;2935929620.0;0.48;75906.0;0.044;4471509166.0;0.7363;240948337.0;0.0397;1733.508006;5.372;0.3226683
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;9903934.0;0.0199;498344686.0;294.206;1246.0;0.736;29.0;0.017;5909947377.0;3.489;2913276648.0;0.49;75904.0;0.045;4384185597.0;0.7418;221977297.0;0.037599999999999995;1693.864453;5.126;0.330464273
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;9408722.0;0.018500000000000003;508556182.0;279.94;889.0;0.489;12.0;0.007;6321711282.0;3.48;2951188055.0;0.47;75919.0;0.042;4739430225.0;0.7497;220699374.0;0.0349;1816.661128;5.351;0.339493959
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;9689830.0;0.0195;496533352.0;282.609;911.0;0.519;11.0;0.006;6074488713.0;3.457;2890249818.0;0.48;75920.0;0.043;4515498733.0;0.7434000000000001;225099288.0;0.0371;1756.964745;5.169;0.339896555
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;4986632.0;0.009899999999999999;503557132.0;287.698;1001.0;0.572;8.0;0.005;6104170038.0;3.488;2915577709.0;0.48;75908.0;0.043;4604594111.0;0.7543000000000001;178603772.0;0.029300000000000003;1750.297887;5.328;0.328527565
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;8194510.0;0.0166;493338219.0;283.8;1017.0;0.585;24.0;0.014;6037216711.0;3.473;2915767370.0;0.48;75900.0;0.044;4529209693.0;0.7502;204696070.0;0.0339;1738.330009;5.246;0.331371161
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;5414767.0;0.011399999999999999;476665794.0;272.566;975.0;0.558;21.0;0.012;6078494888.0;3.476;2795468859.0;0.46;75887.0;0.043;4643780283.0;0.764;174327095.0;0.0287;1748.811914;5.28;0.331218238
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;6764891.0;0.0134;506291228.0;289.49;1075.0;0.615;5.0;0.003;6120262255.0;3.499;2956602274.0;0.48;75883.0;0.043;4598154004.0;0.7513;200301767.0;0.0327;1748.909902;5.341;0.327448707
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;8435250.0;0.0163;516417368.0;293.391;902.0;0.512;17.0;0.01;6208566710.0;3.527;3012093242.0;0.49;75950.0;0.043;4590139820.0;0.7393000000000001;213004805.0;0.034300000000000004;1760.168763;5.405;0.325673268
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;8066022.0;0.016399999999999998;493065283.0;290.674;951.0;0.561;13.0;0.008;5899497999.0;3.478;2911376699.0;0.49;75907.0;0.045;4394314844.0;0.7448999999999999;195435585.0;0.0331;1696.28048;5.296;0.320280641
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 25 -d 25 -t 500000";"dxexmachina_devstone";"opdevs";6;25;25;500000;9510458.0;0.0194;489688973.0;291.286;878.0;0.522;14.0;0.008;5849999154.0;3.48;2850119450.0;0.49;75898.0;0.045;4308118987.0;0.7364;214891993.0;0.036699999999999997;1681.129863;5.275;0.318705446
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;14883640.0;0.018799999999999997;789862747.0;287.969;1516.0;0.553;14.0;0.005;9581284981.0;3.493;4577063463.0;0.48;146301.0;0.053;7061934450.0;0.7371;366151571.0;0.0382;2742.877623;5.206;0.526905881
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;15616818.0;0.0204;764940519.0;274.001;1693.0;0.606;23.0;0.008;9783534582.0;3.504;4426710566.0;0.45;146286.0;0.052;7365272007.0;0.7528;358919621.0;0.036699999999999997;2791.743399;5.265;0.530266858
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;15197943.0;0.0195;779805308.0;265.471;1700.0;0.579;20.0;0.007;10357272430.0;3.526;4520144105.0;0.44;146290.0;0.05;7828310517.0;0.7558;376897681.0;0.0364;2937.438131;5.388;0.545205127
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;12379608.0;0.0169;731358140.0;278.727;1343.0;0.512;13.0;0.005;9218038853.0;3.513;4325795959.0;0.47;146282.0;0.056;6926443156.0;0.7514;321639205.0;0.0349;2623.921128;5.221;0.502547471
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;16507417.0;0.0212;778464053.0;254.866;2065.0;0.676;22.0;0.007;10735602960.0;3.515;4516926928.0;0.42;146280.0;0.048;8251928895.0;0.7687;396674688.0;0.0369;3054.409267;5.243;0.582571768
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;10167938.0;0.013600000000000001;747496830.0;281.442;1388.0;0.523;17.0;0.006;9326233958.0;3.511;4317131357.0;0.46;146307.0;0.055;6983238036.0;0.7487999999999999;305537131.0;0.032799999999999996;2655.950331;5.258;0.505138436
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;14187469.0;0.018500000000000003;767187963.0;273.065;1707.0;0.608;17.0;0.006;9862570666.0;3.51;4446947288.0;0.45;146293.0;0.052;7465480029.0;0.757;349108816.0;0.0354;2809.540339;5.318;0.528352959
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;14913222.0;0.0191;780146322.0;261.844;1639.0;0.55;10.0;0.003;10470936487.0;3.514;4520065414.0;0.43;146285.0;0.049;8031409009.0;0.767;341828500.0;0.0326;2979.435245;5.305;0.561631876
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;18916317.0;0.0242;781346641.0;276.596;1948.0;0.69;19.0;0.007;9958459155.0;3.525;4523701165.0;0.45;146305.0;0.052;7436863893.0;0.7468;396932563.0;0.039900000000000005;2824.861538;5.357;0.527366285
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;13500270.0;0.0183;738638496.0;277.37;1587.0;0.596;7.0;0.003;9306125336.0;3.495;4321612221.0;0.46;146277.0;0.055;7022839554.0;0.7545999999999999;329080973.0;0.0354;2663.004046;5.244;0.507779271
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;16461283.0;0.0212;776338074.0;261.236;1781.0;0.599;19.0;0.006;10458322289.0;3.519;4517198067.0;0.43;146301.0;0.049;7932460553.0;0.7585;391412807.0;0.0374;2971.785039;5.334;0.55718618
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;14976090.0;0.0194;771648754.0;261.982;1495.0;0.508;22.0;0.007;10384004627.0;3.525;4492513911.0;0.43;146316.0;0.05;7901633880.0;0.7609;385989482.0;0.037200000000000004;2945.429747;5.38;0.547443184
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;14401910.0;0.018000000000000002;798828668.0;280.991;1657.0;0.583;11.0;0.004;10045825893.0;3.534;4618284103.0;0.46;146309.0;0.051;7544736765.0;0.7509999999999999;356968696.0;0.0355;2842.894279;5.392;0.527270377
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;17581539.0;0.0222;790278379.0;263.231;1708.0;0.569;15.0;0.005;10505363494.0;3.499;4573421883.0;0.44;146306.0;0.049;7981533907.0;0.7598;408128414.0;0.0388;3002.2251;5.319;0.564482644
"./build/Benchmark/dxexmachina_devstone opdevs -c 6  -w 30 -d 30 -t 500000";"dxexmachina_devstone";"opdevs";6;30;30;500000;12276965.0;0.0161;763448446.0;261.932;1931.0;0.663;20.0;0.007;10293851456.0;3.532;4404011708.0;0.43;146276.0;0.05;7897452066.0;0.7672;352828696.0;0.034300000000000004;2914.676938;5.378;0.541953409
