 "command";"executable";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (72.30%))";"branches";"branches (M/sec                    (86.17%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (85.73%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (72.35%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (86.18%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;929144.0;0.0174;53252696.0;1056.317;0.0;0.0;0.0;0.0;141470882.0;2.806;270844580.0;1.91;128.0;0.003;15802883.0;0.1117;31679681.0;0.22390000000000002;50.413548;0.997;0.050561011
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;976752.0;0.0183;53351433.0;1052.995;0.0;0.0;0.0;0.0;143133282.0;2.825;268866223.0;1.88;127.0;0.003;16234205.0;0.1134;31883216.0;0.2228;50.666381;0.996;0.050844362
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;971809.0;0.0184;52717070.0;1023.15;1.0;0.019;0.0;0.0;143467406.0;2.784;284347060.0;1.98;125.0;0.002;18021262.0;0.12560000000000002;33568231.0;0.23399999999999999;51.5243;0.997;0.051680485
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;906363.0;0.0173;52244402.0;914.533;0.0;0.0;0.0;0.0;144878980.0;2.536;286808834.0;1.98;128.0;0.002;17894500.0;0.1235;33431960.0;0.23079999999999998;57.126854;0.997;0.057310206
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;986520.0;0.0189;52288514.0;1005.591;0.0;0.0;0.0;0.0;144796983.0;2.785;283999711.0;1.96;127.0;0.002;18416626.0;0.1272;33395887.0;0.2306;51.997809;0.997;0.052178591
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;1002205.0;0.0195;51519335.0;977.895;1.0;0.019;0.0;0.0;146697879.0;2.784;283905147.0;1.94;130.0;0.002;19021727.0;0.1297;35636499.0;0.2429;52.683921;0.997;0.052841994
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;1014693.0;0.019299999999999998;52670403.0;1021.116;0.0;0.0;0.0;0.0;143634689.0;2.785;284030576.0;1.98;129.0;0.003;18301213.0;0.1274;33310931.0;0.23190000000000002;51.581204;0.997;0.051724023
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;980954.0;0.0187;52456957.0;1013.207;0.0;0.0;0.0;0.0;144172670.0;2.785;283954823.0;1.97;124.0;0.002;17604013.0;0.12210000000000001;32800889.0;0.2275;51.773192;0.997;0.051927263
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;952928.0;0.018000000000000002;53045196.0;1036.163;0.0;0.0;0.0;0.0;142542874.0;2.784;283729968.0;1.99;127.0;0.002;17511170.0;0.12279999999999999;33096634.0;0.2322;51.193874;0.997;0.051354574
"./build/Benchmark/adevs_devstone classic  -w 3 -d 2 -t 4000000";"adevs_devstone";3;2;4000000;944906.0;0.0178;53202564.0;1046.794;0.0;0.0;0.0;0.0;142549810.0;2.805;268348893.0;1.88;130.0;0.003;16064717.0;0.1127;32283574.0;0.22649999999999998;50.824313;0.997;0.0509668
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1044382.0;0.0152;68561657.0;1082.771;0.0;0.0;0.0;0.0;180613000.0;2.852;366769257.0;2.03;129.0;0.002;20256014.0;0.11220000000000001;41844468.0;0.23170000000000002;63.320525;0.998;0.063447039
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;978877.0;0.0143;68424667.0;1079.932;0.0;0.0;0.0;0.0;179565236.0;2.834;366991960.0;2.04;128.0;0.002;19216018.0;0.107;41540236.0;0.23129999999999998;63.360139;0.998;0.063513267
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1023042.0;0.0149;68508707.0;1059.153;1.0;0.015;0.0;0.0;180123594.0;2.785;366518053.0;2.03;132.0;0.002;18035876.0;0.1001;41241746.0;0.22899999999999998;64.682571;0.997;0.064845403
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;996436.0;0.014499999999999999;68502390.0;1095.23;0.0;0.0;0.0;0.0;178038187.0;2.847;366715809.0;2.06;130.0;0.002;19410057.0;0.109;38341235.0;0.21539999999999998;62.546129;0.998;0.06267883
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1050230.0;0.015300000000000001;68454949.0;1092.422;0.0;0.0;0.0;0.0;178080098.0;2.842;366482820.0;2.06;128.0;0.002;18932319.0;0.1063;36627803.0;0.2057;62.663448;0.998;0.062789674
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1035748.0;0.0151;68495915.0;1075.349;0.0;0.0;0.0;0.0;177634686.0;2.789;366716801.0;2.06;127.0;0.002;18762574.0;0.1056;38845343.0;0.2187;63.696453;0.998;0.063821076
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;988233.0;0.0144;68498522.0;1091.719;0.0;0.0;0.0;0.0;176095074.0;2.807;366468533.0;2.08;132.0;0.002;18213846.0;0.10339999999999999;35714937.0;0.2028;62.743711;0.998;0.062899673
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;989283.0;0.014499999999999999;68431051.0;1092.313;0.0;0.0;0.0;0.0;175835516.0;2.807;366441981.0;2.08;127.0;0.002;18159151.0;0.1033;35826227.0;0.20370000000000002;62.647849;0.997;0.062805041
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1028521.0;0.015;68545299.0;1079.307;1.0;0.016;1.0;0.016;176850713.0;2.785;366298093.0;2.07;131.0;0.002;18124839.0;0.1025;36993992.0;0.20920000000000002;63.508646;0.998;0.063647854
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;981229.0;0.0143;68497603.0;1087.239;0.0;0.0;0.0;0.0;175456452.0;2.785;366498009.0;2.09;128.0;0.002;18186248.0;0.10369999999999999;36129066.0;0.2059;63.001447;0.998;0.063144322
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1032702.0;0.0151;68474798.0;1084.356;0.0;0.0;0.0;0.0;179941032.0;2.85;366579563.0;2.04;131.0;0.002;19188075.0;0.1066;41352955.0;0.2298;63.147867;0.998;0.063305513
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1054586.0;0.0154;68534841.0;1074.733;1.0;0.016;0.0;0.0;177567488.0;2.785;366594439.0;2.06;131.0;0.002;18663589.0;0.1051;38101160.0;0.2146;63.769154;0.998;0.063913643
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;990129.0;0.0144;68525304.0;1086.919;0.0;0.0;0.0;0.0;175577882.0;2.785;366561238.0;2.09;128.0;0.002;18348705.0;0.1045;36262612.0;0.2065;63.045468;0.998;0.063177139
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1033155.0;0.0151;68517222.0;1077.791;0.0;0.0;0.0;0.0;177026328.0;2.785;366653496.0;2.07;132.0;0.002;18461965.0;0.1043;37960416.0;0.2144;63.571914;0.998;0.063699983
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1020028.0;0.0149;68527361.0;1073.446;1.0;0.016;0.0;0.0;177757288.0;2.784;366681789.0;2.06;126.0;0.002;18450662.0;0.1038;38669756.0;0.2175;63.838652;0.998;0.063975935
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1003259.0;0.0146;68522631.0;1077.172;0.0;0.0;0.0;0.0;177134224.0;2.785;366438974.0;2.07;127.0;0.002;18312428.0;0.10339999999999999;38796921.0;0.21899999999999997;63.613426;0.998;0.063741978
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1056107.0;0.0154;68522668.0;1049.264;0.0;0.0;0.0;0.0;181862099.0;2.785;366696739.0;2.02;126.0;0.002;19481453.0;0.10710000000000001;42567538.0;0.2341;65.30549;0.998;0.065441198
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;989706.0;0.0144;68548582.0;1064.612;0.0;0.0;0.0;0.0;179298725.0;2.785;366784720.0;2.05;132.0;0.002;18745127.0;0.1045;40383253.0;0.22519999999999998;64.388306;0.998;0.064512695
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1036988.0;0.0151;68520447.0;1079.129;0.0;0.0;0.0;0.0;176813483.0;2.785;366650301.0;2.07;127.0;0.002;18695590.0;0.1057;38404648.0;0.21719999999999998;63.496045;0.998;0.063624474
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1003431.0;0.0146;68513607.0;1078.065;1.0;0.016;0.0;0.0;176963584.0;2.785;366528002.0;2.07;131.0;0.002;18451177.0;0.1043;38494183.0;0.2175;63.552393;0.998;0.063688582
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1026406.0;0.015;68523429.0;1070.642;0.0;0.0;0.0;0.0;178230554.0;2.785;366646183.0;2.06;131.0;0.002;18786378.0;0.1054;39376750.0;0.22089999999999999;64.002174;0.998;0.064134504
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1012440.0;0.0148;68536313.0;1085.985;0.0;0.0;0.0;0.0;176144648.0;2.791;366729489.0;2.08;128.0;0.002;17889724.0;0.1016;36619374.0;0.2079;63.109807;0.998;0.063265391
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1022196.0;0.0149;68470744.0;1071.998;0.0;0.0;0.0;0.0;177861135.0;2.785;366493497.0;2.06;132.0;0.002;18646016.0;0.1048;38482810.0;0.2164;63.872056;0.998;0.064
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1031907.0;0.0151;68492581.0;1063.831;0.0;0.0;0.0;0.0;179279966.0;2.785;366577828.0;2.04;130.0;0.002;18970366.0;0.1058;40094713.0;0.2236;64.382933;0.998;0.064538127
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1021475.0;0.0149;68510569.0;1087.128;0.0;0.0;0.0;0.0;177077467.0;2.81;366378587.0;2.07;129.0;0.002;18827660.0;0.1063;36069889.0;0.20370000000000002;63.019809;0.998;0.063176004
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;986233.0;0.0144;68506421.0;1076.363;0.0;0.0;0.0;0.0;177225724.0;2.785;366709928.0;2.07;133.0;0.002;17945364.0;0.1013;38173338.0;0.21539999999999998;63.646199;0.998;0.063773297
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;996057.0;0.014499999999999999;68532827.0;1088.543;0.0;0.0;0.0;0.0;178110951.0;2.829;367062829.0;2.06;130.0;0.002;18797629.0;0.10550000000000001;38287373.0;0.215;62.958302;0.998;0.063091033
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;979124.0;0.0143;68494206.0;1069.861;0.0;0.0;0.0;0.0;178275195.0;2.785;366625509.0;2.06;127.0;0.002;17754822.0;0.09960000000000001;40330829.0;0.2262;64.021605;0.998;0.064181275
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1004782.0;0.0147;68507022.0;1081.904;0.0;0.0;0.0;0.0;176321276.0;2.785;366464836.0;2.08;126.0;0.002;18145118.0;0.10289999999999999;37734493.0;0.214;63.320805;0.998;0.063453886
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1025510.0;0.015;68579430.0;1078.095;0.0;0.0;0.0;0.0;177144229.0;2.785;366599584.0;2.07;128.0;0.002;18203612.0;0.10279999999999999;37485858.0;0.2116;63.611661;0.998;0.063742047
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;984818.0;0.0144;68520393.0;1082.075;0.0;0.0;0.0;0.0;176338194.0;2.785;366578020.0;2.08;132.0;0.002;18197956.0;0.1032;38989467.0;0.2211;63.323137;0.998;0.063447657
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1030493.0;0.015;68503736.0;1075.128;0.0;0.0;0.0;0.0;177430643.0;2.785;366474399.0;2.07;128.0;0.002;18463163.0;0.1041;39222570.0;0.2211;63.716808;0.998;0.063844982
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1016322.0;0.0148;68522667.0;1043.044;0.0;0.0;0.0;0.0;182959323.0;2.785;366816129.0;2.0;128.0;0.002;21202070.0;0.1159;45062801.0;0.2463;65.694923;0.998;0.065852425
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1028579.0;0.015;68465565.0;1062.417;0.0;0.0;0.0;0.0;179453194.0;2.785;366439660.0;2.04;132.0;0.002;18274842.0;0.1018;40674159.0;0.2267;64.443202;0.998;0.064596921
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1052752.0;0.0154;68510193.0;1074.643;0.0;0.0;0.0;0.0;179169132.0;2.81;366512327.0;2.05;131.0;0.002;19701499.0;0.11;40516053.0;0.2261;63.751613;0.998;0.06390211
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1051057.0;0.0154;68433454.0;1075.768;0.0;0.0;0.0;0.0;178547361.0;2.807;366633095.0;2.05;131.0;0.002;19105903.0;0.107;38915375.0;0.218;63.613568;0.997;0.063773079
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;991194.0;0.014499999999999999;68471262.0;1082.28;0.0;0.0;0.0;0.0;176170824.0;2.785;366591415.0;2.08;130.0;0.002;17927275.0;0.1018;37550068.0;0.21309999999999998;63.26576;0.998;0.063392173
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;996282.0;0.014499999999999999;68521284.0;1071.603;0.0;0.0;0.0;0.0;178348492.0;2.789;366747142.0;2.06;130.0;0.002;19239713.0;0.1079;40346866.0;0.2262;63.942794;0.997;0.064105407
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1018230.0;0.0149;68483234.0;1080.039;0.0;0.0;0.0;0.0;177751502.0;2.803;366705266.0;2.06;128.0;0.002;18993072.0;0.1069;39482788.0;0.22210000000000002;63.408086;0.998;0.063534037
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1024101.0;0.015;68494152.0;1071.142;0.0;0.0;0.0;0.0;178059188.0;2.785;366575861.0;2.06;131.0;0.002;18685250.0;0.10490000000000001;38769577.0;0.2177;63.944955;0.998;0.064075864
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1046360.0;0.015300000000000001;68592957.0;1091.121;0.0;0.0;1.0;0.016;177498004.0;2.823;366945658.0;2.07;130.0;0.002;18887765.0;0.10640000000000001;36271925.0;0.20440000000000003;62.864658;0.998;0.062990711
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1008448.0;0.0147;68521737.0;1077.491;0.0;0.0;0.0;0.0;177081050.0;2.785;366685858.0;2.07;131.0;0.002;18373372.0;0.1038;39403451.0;0.2225;63.593808;0.998;0.063727225
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1027694.0;0.015;68445196.0;1093.572;0.0;0.0;0.0;0.0;177707680.0;2.839;366286767.0;2.06;128.0;0.002;18950443.0;0.1066;37857838.0;0.213;62.588624;0.998;0.062715055
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1073767.0;0.015700000000000002;68419327.0;1091.111;0.0;0.0;0.0;0.0;178183058.0;2.842;367152713.0;2.06;127.0;0.002;19737177.0;0.1108;37810551.0;0.2122;62.70613;0.997;0.062864996
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;992707.0;0.014499999999999999;68505890.0;1070.307;0.0;0.0;1.0;0.016;178242155.0;2.785;366598395.0;2.06;131.0;0.002;18791679.0;0.1054;40979399.0;0.2299;64.005861;0.998;0.064149039
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;999631.0;0.0146;68545062.0;1078.774;0.0;0.0;0.0;0.0;176928831.0;2.785;366236087.0;2.07;127.0;0.002;18176666.0;0.1027;37846269.0;0.2139;63.539781;0.998;0.063666887
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1022763.0;0.0149;68505215.0;1072.106;0.0;0.0;0.0;0.0;178076049.0;2.787;366754482.0;2.06;133.0;0.002;18870386.0;0.106;39076095.0;0.2194;63.897815;0.998;0.064056504
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1042083.0;0.0152;68542186.0;1060.66;0.0;0.0;0.0;0.0;179960590.0;2.785;366691157.0;2.04;126.0;0.002;19566250.0;0.10869999999999999;41465845.0;0.2304;64.622202;0.998;0.064749477
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;991214.0;0.014499999999999999;68485310.0;1090.654;0.0;0.0;0.0;0.0;176560388.0;2.812;366315789.0;2.07;131.0;0.002;18459341.0;0.1045;36034050.0;0.2041;62.792882;0.998;0.062946697
"./build/Benchmark/adevs_devstone classic  -w 4 -d 2 -t 4000000";"adevs_devstone";4;2;4000000;1000998.0;0.0146;68450592.0;1076.084;0.0;0.0;0.0;0.0;178370059.0;2.804;366788583.0;2.06;128.0;0.002;18946921.0;0.10619999999999999;41365323.0;0.23190000000000002;63.610822;0.998;0.063764152
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;980268.0;0.0181;54103183.0;1028.898;0.0;0.0;0.0;0.0;150757470.0;2.867;297346637.0;1.97;125.0;0.002;18388178.0;0.122;35150241.0;0.2332;52.583628;0.997;0.052750556
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;959358.0;0.0172;55771368.0;1020.865;0.0;0.0;0.0;0.0;152127945.0;2.785;297965414.0;1.96;125.0;0.002;19284262.0;0.1268;36694187.0;0.2412;54.631481;0.997;0.054772193
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;953846.0;0.018000000000000002;53050986.0;987.25;1.0;0.019;0.0;0.0;149641741.0;2.785;298106882.0;1.99;126.0;0.002;17880054.0;0.1195;34490478.0;0.2305;53.73614;0.997;0.053886437
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;984482.0;0.0177;55770741.0;1029.202;0.0;0.0;0.0;0.0;151661411.0;2.799;297841626.0;1.96;128.0;0.002;18544695.0;0.1223;35608364.0;0.2348;54.188316;0.997;0.054330821
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;963794.0;0.0183;52785952.0;978.777;0.0;0.0;0.0;0.0;150189220.0;2.785;297940488.0;1.98;127.0;0.002;18265880.0;0.1216;34883250.0;0.2323;53.930534;0.997;0.054069009
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;965427.0;0.0173;55839770.0;1028.309;1.0;0.018;0.0;0.0;151195304.0;2.784;297694824.0;1.97;128.0;0.002;18388274.0;0.1216;36019741.0;0.2382;54.302518;0.997;0.054462187
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;929675.0;0.0176;52819545.0;978.527;0.0;0.0;0.0;0.0;150326868.0;2.785;298152688.0;1.98;126.0;0.002;17901373.0;0.1191;35735070.0;0.2377;53.978654;0.997;0.054161697
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;919535.0;0.0173;53112421.0;989.769;0.0;0.0;1.0;0.019;149442624.0;2.785;298042687.0;1.99;130.0;0.002;17917847.0;0.1199;34407114.0;0.2302;53.661416;0.997;0.053797917
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;937993.0;0.0168;55829761.0;1023.109;0.0;0.0;0.0;0.0;151948143.0;2.785;298131882.0;1.96;130.0;0.002;18622621.0;0.1226;36633266.0;0.24109999999999998;54.56871;0.998;0.054702527
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;989954.0;0.0177;55821295.0;1031.732;0.0;0.0;0.0;0.0;150652959.0;2.784;298125146.0;1.98;125.0;0.002;18343416.0;0.12179999999999999;34779974.0;0.2309;54.104441;0.997;0.054241184
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;935816.0;0.0168;55781400.0;1016.587;0.0;0.0;0.0;0.0;152794350.0;2.785;297967959.0;1.95;130.0;0.002;19385507.0;0.12689999999999999;37602720.0;0.24609999999999999;54.871262;0.997;0.055015795
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;908347.0;0.0163;55788572.0;1018.376;0.0;0.0;0.0;0.0;152543686.0;2.785;298008796.0;1.95;130.0;0.002;19366671.0;0.127;37005050.0;0.2426;54.781882;0.997;0.054959245
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;982627.0;0.0183;53619391.0;1008.217;0.0;0.0;1.0;0.019;151129813.0;2.842;297769813.0;1.97;125.0;0.002;18478291.0;0.1223;35635315.0;0.23579999999999998;53.182384;0.997;0.05333353
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;971934.0;0.0174;55831476.0;1018.306;0.0;0.0;0.0;0.0;152678394.0;2.785;298133730.0;1.95;131.0;0.002;18644903.0;0.12210000000000001;35810631.0;0.2345;54.827785;0.998;0.054964329
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;984724.0;0.0176;55803462.0;1021.763;0.0;0.0;0.0;0.0;152087297.0;2.785;298003990.0;1.96;131.0;0.002;18358073.0;0.1207;36039244.0;0.237;54.614885;0.997;0.054763453
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;965381.0;0.0173;55831876.0;1029.659;0.0;0.0;0.0;0.0;150987810.0;2.785;298061035.0;1.97;131.0;0.002;18702483.0;0.12390000000000001;35784292.0;0.237;54.223676;0.997;0.054379851
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;993136.0;0.0178;55786313.0;1009.798;0.0;0.0;0.0;0.0;153838745.0;2.785;298180819.0;1.94;129.0;0.002;19635909.0;0.1276;38033379.0;0.24719999999999998;55.24503;0.997;0.05538486
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;933215.0;0.0177;52859131.0;981.634;0.0;0.0;0.0;0.0;149959761.0;2.785;297881690.0;1.99;130.0;0.002;17954412.0;0.1197;35364494.0;0.23579999999999998;53.848128;0.997;0.053997279
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;958718.0;0.0172;55766456.0;1020.51;0.0;0.0;0.0;0.0;152168497.0;2.785;297902754.0;1.96;129.0;0.002;18996165.0;0.12480000000000001;35818519.0;0.2354;54.645655;0.997;0.05479066
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;984775.0;0.0177;55785602.0;1020.013;0.0;0.0;0.0;0.0;152294564.0;2.785;298127801.0;1.96;124.0;0.002;19352553.0;0.12710000000000002;36482587.0;0.2396;54.691091;0.997;0.054831107
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;976625.0;0.0175;55776029.0;1016.514;0.0;0.0;0.0;0.0;152794446.0;2.785;297970768.0;1.95;130.0;0.002;19635324.0;0.1285;36991512.0;0.2421;54.869916;0.997;0.055043093
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;935860.0;0.0176;53188654.0;992.108;0.0;0.0;1.0;0.019;149307185.0;2.785;298198028.0;2.0;129.0;0.002;17766688.0;0.11900000000000001;34828315.0;0.23329999999999998;53.611731;0.997;0.053761408
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;980109.0;0.0176;55762613.0;1028.462;0.0;0.0;0.0;0.0;150976369.0;2.785;298117039.0;1.97;125.0;0.002;18632440.0;0.1234;35858367.0;0.2375;54.219397;0.997;0.054356825
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;971611.0;0.0184;52739805.0;975.786;0.0;0.0;0.0;0.0;150516988.0;2.785;297977282.0;1.98;127.0;0.002;18446607.0;0.1226;35534936.0;0.2361;54.048513;0.997;0.054193101
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;917020.0;0.0173;52854217.0;980.025;0.0;0.0;0.0;0.0;150192296.0;2.785;298142930.0;1.99;130.0;0.002;17792630.0;0.1185;34905383.0;0.2324;53.931484;0.997;0.054068477
"./build/Benchmark/adevs_devstone classic  -w 2 -d 3 -t 4000000";"adevs_devstone";2;3;4000000;988436.0;0.0177;55777449.0;1027.23;0.0;0.0;0.0;0.0;151197292.0;2.785;298073690.0;1.97;129.0;0.002;18626877.0;0.1232;35642601.0;0.2357;54.298872;0.997;0.054440529
